Source,Target,Type
76,50,Directed
76,54,Directed
76,56,Directed
76,57,Directed
76,59,Directed
76,60,Directed
76,62,Directed
76,65,Directed
76,66,Directed
76,67,Directed
76,68,Directed
76,70,Directed
76,72,Directed
76,73,Directed
76,76,Directed
76,77,Directed
76,78,Directed
76,79,Directed
76,81,Directed
76,83,Directed
76,89,Directed
76,90,Directed
76,91,Directed
76,94,Directed
76,97,Directed
76,98,Directed
77,1,Directed
77,2,Directed
77,3,Directed
77,8,Directed
77,9,Directed
77,10,Directed
77,12,Directed
77,13,Directed
77,15,Directed
77,17,Directed
77,18,Directed
77,23,Directed
77,25,Directed
77,26,Directed
77,27,Directed
77,30,Directed
77,31,Directed
77,34,Directed
77,35,Directed
77,36,Directed
77,37,Directed
77,38,Directed
77,43,Directed
77,44,Directed
77,46,Directed
77,47,Directed
77,48,Directed
77,50,Directed
77,51,Directed
77,52,Directed
77,53,Directed
77,54,Directed
77,55,Directed
77,56,Directed
77,57,Directed
77,59,Directed
77,60,Directed
77,63,Directed
77,65,Directed
77,66,Directed
77,67,Directed
77,68,Directed
77,69,Directed
77,70,Directed
77,72,Directed
77,73,Directed
77,75,Directed
77,76,Directed
77,77,Directed
77,79,Directed
77,80,Directed
77,81,Directed
77,83,Directed
77,85,Directed
77,87,Directed
77,88,Directed
77,89,Directed
77,90,Directed
77,91,Directed
77,93,Directed
77,94,Directed
77,96,Directed
77,97,Directed
77,98,Directed
77,99,Directed
78,1,Directed
78,5,Directed
78,7,Directed
78,11,Directed
78,12,Directed
78,14,Directed
78,20,Directed
78,21,Directed
78,22,Directed
78,29,Directed
78,32,Directed
78,33,Directed
78,37,Directed
78,41,Directed
78,46,Directed
78,47,Directed
78,48,Directed
78,50,Directed
78,57,Directed
78,59,Directed
78,62,Directed
78,66,Directed
78,67,Directed
78,68,Directed
78,70,Directed
78,76,Directed
78,78,Directed
78,79,Directed
78,81,Directed
78,83,Directed
78,86,Directed
78,89,Directed
78,90,Directed
78,91,Directed
78,94,Directed
78,95,Directed
78,97,Directed
78,98,Directed
79,1,Directed
79,2,Directed
79,3,Directed
79,4,Directed
79,5,Directed
79,7,Directed
79,8,Directed
79,11,Directed
79,12,Directed
79,13,Directed
79,14,Directed
79,16,Directed
79,17,Directed
79,20,Directed
79,21,Directed
79,22,Directed
79,24,Directed
79,25,Directed
79,26,Directed
79,28,Directed
79,29,Directed
79,30,Directed
79,31,Directed
79,32,Directed
79,33,Directed
79,35,Directed
79,37,Directed
79,39,Directed
79,41,Directed
79,43,Directed
79,46,Directed
79,47,Directed
79,48,Directed
79,50,Directed
79,51,Directed
79,52,Directed
79,54,Directed
79,55,Directed
79,56,Directed
79,57,Directed
79,59,Directed
79,60,Directed
79,62,Directed
79,63,Directed
79,65,Directed
79,66,Directed
79,67,Directed
79,68,Directed
79,69,Directed
79,70,Directed
79,72,Directed
79,73,Directed
79,75,Directed
79,76,Directed
79,77,Directed
79,78,Directed
79,79,Directed
79,80,Directed
79,81,Directed
79,83,Directed
79,85,Directed
79,86,Directed
79,89,Directed
79,90,Directed
79,91,Directed
79,94,Directed
79,95,Directed
79,96,Directed
79,97,Directed
79,98,Directed
80,2,Directed
80,6,Directed
80,8,Directed
80,9,Directed
80,13,Directed
80,15,Directed
80,17,Directed
80,18,Directed
80,19,Directed
80,26,Directed
80,27,Directed
80,28,Directed
80,30,Directed
80,31,Directed
80,34,Directed
80,35,Directed
80,36,Directed
80,37,Directed
80,38,Directed
80,43,Directed
80,44,Directed
80,46,Directed
80,47,Directed
80,48,Directed
80,49,Directed
80,51,Directed
80,52,Directed
80,53,Directed
80,54,Directed
80,55,Directed
80,58,Directed
80,60,Directed
80,61,Directed
80,63,Directed
80,65,Directed
80,66,Directed
80,67,Directed
80,74,Directed
80,75,Directed
80,77,Directed
80,79,Directed
80,80,Directed
80,81,Directed
80,82,Directed
80,85,Directed
80,88,Directed
80,94,Directed
80,96,Directed
81,1,Directed
81,2,Directed
81,3,Directed
81,5,Directed
81,7,Directed
81,8,Directed
81,10,Directed
81,12,Directed
81,13,Directed
81,17,Directed
81,20,Directed
81,22,Directed
81,23,Directed
81,25,Directed
81,26,Directed
81,29,Directed
81,30,Directed
81,31,Directed
81,32,Directed
81,34,Directed
81,35,Directed
81,37,Directed
81,38,Directed
81,41,Directed
81,43,Directed
81,44,Directed
81,46,Directed
81,47,Directed
81,48,Directed
81,50,Directed
81,51,Directed
81,52,Directed
81,54,Directed
81,55,Directed
81,56,Directed
81,57,Directed
81,59,Directed
81,60,Directed
81,62,Directed
81,63,Directed
81,65,Directed
81,66,Directed
81,67,Directed
81,68,Directed
81,69,Directed
81,70,Directed
81,72,Directed
81,73,Directed
81,75,Directed
81,76,Directed
81,77,Directed
81,78,Directed
81,79,Directed
81,80,Directed
81,81,Directed
81,83,Directed
81,87,Directed
81,88,Directed
81,89,Directed
81,90,Directed
81,91,Directed
81,93,Directed
81,94,Directed
81,96,Directed
81,97,Directed
81,98,Directed
81,99,Directed
82,2,Directed
82,6,Directed
82,8,Directed
82,9,Directed
82,15,Directed
82,18,Directed
82,19,Directed
82,27,Directed
82,31,Directed
82,34,Directed
82,36,Directed
82,43,Directed
82,49,Directed
82,51,Directed
82,52,Directed
82,53,Directed
82,55,Directed
82,58,Directed
82,61,Directed
82,63,Directed
82,74,Directed
82,75,Directed
82,80,Directed
82,82,Directed
82,85,Directed
82,96,Directed
83,1,Directed
83,3,Directed
83,5,Directed
83,7,Directed
83,11,Directed
83,12,Directed
83,13,Directed
83,14,Directed
83,17,Directed
83,20,Directed
83,21,Directed
83,22,Directed
83,25,Directed
83,26,Directed
83,29,Directed
83,30,Directed
83,31,Directed
83,32,Directed
83,33,Directed
83,35,Directed
83,37,Directed
83,41,Directed
83,43,Directed
83,46,Directed
83,47,Directed
83,48,Directed
83,50,Directed
83,51,Directed
83,52,Directed
83,54,Directed
83,55,Directed
83,56,Directed
83,57,Directed
83,59,Directed
83,60,Directed
83,62,Directed
83,63,Directed
83,65,Directed
83,66,Directed
83,67,Directed
83,68,Directed
83,69,Directed
83,70,Directed
83,72,Directed
83,73,Directed
83,75,Directed
83,76,Directed
83,77,Directed
83,78,Directed
83,79,Directed
83,81,Directed
83,83,Directed
83,86,Directed
83,87,Directed
83,89,Directed
83,90,Directed
83,91,Directed
83,94,Directed
83,95,Directed
83,96,Directed
83,97,Directed
83,98,Directed
84,4,Directed
84,5,Directed
84,7,Directed
84,11,Directed
84,14,Directed
84,16,Directed
84,21,Directed
84,24,Directed
84,28,Directed
84,31,Directed
84,33,Directed
84,37,Directed
84,39,Directed
84,40,Directed
84,42,Directed
84,45,Directed
84,46,Directed
84,47,Directed
84,62,Directed
84,64,Directed
84,71,Directed
84,74,Directed
84,84,Directed
84,85,Directed
84,86,Directed
84,92,Directed
84,95,Directed
84,97,Directed
85,2,Directed
85,4,Directed
85,7,Directed
85,8,Directed
85,9,Directed
85,11,Directed
85,13,Directed
85,14,Directed
85,16,Directed
85,18,Directed
85,19,Directed
85,21,Directed
85,24,Directed
85,27,Directed
85,28,Directed
85,31,Directed
85,33,Directed
85,35,Directed
85,36,Directed
85,37,Directed
85,39,Directed
85,40,Directed
85,42,Directed
85,43,Directed
85,45,Directed
85,46,Directed
85,47,Directed
85,48,Directed
85,51,Directed
85,52,Directed
85,53,Directed
85,58,Directed
85,62,Directed
85,64,Directed
85,66,Directed
85,67,Directed
85,71,Directed
85,74,Directed
85,77,Directed
85,79,Directed
85,80,Directed
85,82,Directed
85,84,Directed
85,85,Directed
85,86,Directed
85,92,Directed
85,94,Directed
85,95,Directed
85,96,Directed
85,97,Directed
86,1,Directed
86,4,Directed
86,5,Directed
86,7,Directed
86,11,Directed
86,12,Directed
86,14,Directed
86,16,Directed
86,19,Directed
86,21,Directed
86,24,Directed
86,28,Directed
86,31,Directed
86,32,Directed
86,33,Directed
86,37,Directed
86,39,Directed
86,40,Directed
86,42,Directed
86,43,Directed
86,45,Directed
86,46,Directed
86,47,Directed
86,48,Directed
86,51,Directed
86,52,Directed
86,58,Directed
86,59,Directed
86,62,Directed
86,64,Directed
86,66,Directed
86,67,Directed
86,71,Directed
86,74,Directed
86,78,Directed
86,79,Directed
86,83,Directed
86,84,Directed
86,85,Directed
86,86,Directed
86,92,Directed
86,94,Directed
86,95,Directed
86,97,Directed
86,98,Directed
87,3,Directed
87,10,Directed
87,13,Directed
87,17,Directed
87,23,Directed
87,25,Directed
87,26,Directed
87,30,Directed
87,34,Directed
87,35,Directed
87,38,Directed
87,43,Directed
87,44,Directed
87,48,Directed
87,54,Directed
87,55,Directed
87,56,Directed
87,57,Directed
87,59,Directed
87,60,Directed
87,63,Directed
87,65,Directed
87,66,Directed
87,67,Directed
87,68,Directed
87,69,Directed
87,72,Directed
87,73,Directed
87,75,Directed
87,77,Directed
87,81,Directed
87,83,Directed
87,87,Directed
87,88,Directed
87,89,Directed
87,90,Directed
87,91,Directed
87,93,Directed
87,98,Directed
87,99,Directed
88,2,Directed
88,3,Directed
88,6,Directed
88,8,Directed
88,9,Directed
88,10,Directed
88,13,Directed
88,15,Directed
88,17,Directed
88,18,Directed
88,23,Directed
88,25,Directed
88,26,Directed
88,27,Directed
88,30,Directed
88,34,Directed
88,35,Directed
88,36,Directed
88,38,Directed
88,43,Directed
88,44,Directed
88,48,Directed
88,51,Directed
88,52,Directed
88,53,Directed
88,54,Directed
88,55,Directed
88,56,Directed
88,57,Directed
88,60,Directed
88,63,Directed
88,65,Directed
88,66,Directed
88,67,Directed
88,68,Directed
88,69,Directed
88,72,Directed
88,73,Directed
88,75,Directed
88,77,Directed
88,80,Directed
88,81,Directed
88,87,Directed
88,88,Directed
88,89,Directed
88,93,Directed
88,94,Directed
88,96,Directed
88,99,Directed
89,1,Directed
89,3,Directed
89,5,Directed
89,10,Directed
89,12,Directed
89,13,Directed
89,17,Directed
89,20,Directed
89,22,Directed
89,23,Directed
89,25,Directed
89,26,Directed
89,29,Directed
89,30,Directed
89,32,Directed
89,35,Directed
89,37,Directed
89,38,Directed
89,41,Directed
89,43,Directed
89,44,Directed
89,46,Directed
89,48,Directed
89,50,Directed
89,51,Directed
89,54,Directed
89,55,Directed
89,56,Directed
89,57,Directed
89,59,Directed
89,60,Directed
89,63,Directed
89,65,Directed
89,66,Directed
89,67,Directed
89,68,Directed
89,69,Directed
89,70,Directed
89,72,Directed
89,73,Directed
89,75,Directed
89,76,Directed
89,77,Directed
89,78,Directed
89,79,Directed
89,81,Directed
89,83,Directed
89,87,Directed
89,88,Directed
89,89,Directed
89,90,Directed
89,91,Directed
89,93,Directed
89,94,Directed
89,96,Directed
89,97,Directed
89,98,Directed
89,99,Directed
90,1,Directed
90,3,Directed
90,10,Directed
90,12,Directed
90,13,Directed
90,17,Directed
90,20,Directed
90,22,Directed
90,23,Directed
90,25,Directed
90,26,Directed
90,29,Directed
90,30,Directed
90,32,Directed
90,35,Directed
90,37,Directed
90,38,Directed
90,41,Directed
90,43,Directed
90,44,Directed
90,46,Directed
90,48,Directed
90,50,Directed
90,54,Directed
90,56,Directed
90,57,Directed
90,59,Directed
90,60,Directed
90,65,Directed
90,66,Directed
90,67,Directed
90,68,Directed
90,69,Directed
90,70,Directed
90,72,Directed
90,73,Directed
90,76,Directed
90,77,Directed
90,78,Directed
90,79,Directed
90,81,Directed
90,83,Directed
90,87,Directed
90,89,Directed
90,90,Directed
90,91,Directed
90,93,Directed
90,94,Directed
90,97,Directed
90,98,Directed
90,99,Directed
91,1,Directed
91,3,Directed
91,5,Directed
91,12,Directed
91,13,Directed
91,17,Directed
91,20,Directed
91,22,Directed
91,25,Directed
91,26,Directed
91,29,Directed
91,30,Directed
91,32,Directed
91,35,Directed
91,37,Directed
91,41,Directed
91,43,Directed
91,46,Directed
91,48,Directed
91,50,Directed
91,54,Directed
91,56,Directed
91,57,Directed
91,59,Directed
91,60,Directed
91,65,Directed
91,66,Directed
91,67,Directed
91,68,Directed
91,69,Directed
91,70,Directed
91,72,Directed
91,73,Directed
91,76,Directed
91,77,Directed
91,78,Directed
91,79,Directed
91,81,Directed
91,83,Directed
91,87,Directed
91,89,Directed
91,90,Directed
91,91,Directed
91,94,Directed
91,97,Directed
91,98,Directed
92,4,Directed
92,7,Directed
92,11,Directed
92,14,Directed
92,16,Directed
92,21,Directed
92,24,Directed
92,28,Directed
92,31,Directed
92,33,Directed
92,39,Directed
92,40,Directed
92,42,Directed
92,45,Directed
92,46,Directed
92,47,Directed
92,62,Directed
92,64,Directed
92,71,Directed
92,74,Directed
92,84,Directed
92,85,Directed
92,86,Directed
92,92,Directed
92,95,Directed
93,3,Directed
93,10,Directed
93,13,Directed
93,17,Directed
93,23,Directed
93,25,Directed
93,26,Directed
93,30,Directed
93,34,Directed
93,35,Directed
93,38,Directed
93,44,Directed
93,54,Directed
93,55,Directed
93,56,Directed
93,57,Directed
93,60,Directed
93,63,Directed
93,65,Directed
93,68,Directed
93,69,Directed
93,72,Directed
93,73,Directed
93,75,Directed
93,77,Directed
93,81,Directed
93,87,Directed
93,88,Directed
93,89,Directed
93,90,Directed
93,93,Directed
93,99,Directed
94,1,Directed
94,2,Directed
94,3,Directed
94,4,Directed
94,5,Directed
94,7,Directed
94,8,Directed
94,9,Directed
94,11,Directed
94,12,Directed
94,13,Directed
94,14,Directed
94,15,Directed
94,16,Directed
94,17,Directed
94,18,Directed
94,19,Directed
94,21,Directed
94,24,Directed
94,25,Directed
94,26,Directed
94,27,Directed
94,28,Directed
94,30,Directed
94,31,Directed
94,32,Directed
94,33,Directed
94,34,Directed
94,35,Directed
94,36,Directed
94,37,Directed
94,38,Directed
94,39,Directed
94,43,Directed
94,44,Directed
94,46,Directed
94,47,Directed
94,48,Directed
94,50,Directed
94,51,Directed
94,52,Directed
94,53,Directed
94,54,Directed
94,55,Directed
94,56,Directed
94,57,Directed
94,58,Directed
94,59,Directed
94,60,Directed
94,62,Directed
94,63,Directed
94,65,Directed
94,66,Directed
94,67,Directed
94,68,Directed
94,69,Directed
94,70,Directed
94,72,Directed
94,73,Directed
94,74,Directed
94,75,Directed
94,76,Directed
94,77,Directed
94,78,Directed
94,79,Directed
94,80,Directed
94,81,Directed
94,83,Directed
94,85,Directed
94,86,Directed
94,88,Directed
94,89,Directed
94,90,Directed
94,91,Directed
94,94,Directed
94,95,Directed
94,96,Directed
94,97,Directed
94,98,Directed
95,1,Directed
95,4,Directed
95,5,Directed
95,7,Directed
95,11,Directed
95,12,Directed
95,14,Directed
95,16,Directed
95,19,Directed
95,21,Directed
95,24,Directed
95,28,Directed
95,31,Directed
95,32,Directed
95,33,Directed
95,37,Directed
95,39,Directed
95,40,Directed
95,42,Directed
95,43,Directed
95,45,Directed
95,46,Directed
95,47,Directed
95,48,Directed
95,51,Directed
95,52,Directed
95,58,Directed
95,59,Directed
95,62,Directed
95,64,Directed
95,66,Directed
95,67,Directed
95,71,Directed
95,74,Directed
95,78,Directed
95,79,Directed
95,83,Directed
95,84,Directed
95,85,Directed
95,86,Directed
95,92,Directed
95,94,Directed
95,95,Directed
95,97,Directed
95,98,Directed
96,2,Directed
96,3,Directed
96,6,Directed
96,8,Directed
96,9,Directed
96,13,Directed
96,15,Directed
96,17,Directed
96,18,Directed
96,19,Directed
96,26,Directed
96,27,Directed
96,28,Directed
96,30,Directed
96,31,Directed
96,34,Directed
96,35,Directed
96,36,Directed
96,37,Directed
96,38,Directed
96,43,Directed
96,44,Directed
96,46,Directed
96,47,Directed
96,48,Directed
96,49,Directed
96,51,Directed
96,52,Directed
96,53,Directed
96,54,Directed
96,55,Directed
96,57,Directed
96,58,Directed
96,59,Directed
96,60,Directed
96,61,Directed
96,63,Directed
96,65,Directed
96,66,Directed
96,67,Directed
96,68,Directed
96,69,Directed
96,73,Directed
96,74,Directed
96,75,Directed
96,77,Directed
96,79,Directed
96,80,Directed
96,81,Directed
96,82,Directed
96,83,Directed
96,85,Directed
96,88,Directed
96,89,Directed
96,94,Directed
96,96,Directed
96,98,Directed
97,1,Directed
97,3,Directed
97,4,Directed
97,5,Directed
97,7,Directed
97,11,Directed
97,12,Directed
97,13,Directed
97,14,Directed
97,16,Directed
97,20,Directed
97,21,Directed
97,22,Directed
97,24,Directed
97,28,Directed
97,29,Directed
97,31,Directed
97,32,Directed
97,33,Directed
97,35,Directed
97,37,Directed
97,39,Directed
97,41,Directed
97,43,Directed
97,46,Directed
97,47,Directed
97,48,Directed
97,50,Directed
97,51,Directed
97,57,Directed
97,59,Directed
97,62,Directed
97,66,Directed
97,67,Directed
97,68,Directed
97,70,Directed
97,73,Directed
97,76,Directed
97,77,Directed
97,78,Directed
97,79,Directed
97,81,Directed
97,83,Directed
97,84,Directed
97,85,Directed
97,86,Directed
97,89,Directed
97,90,Directed
97,91,Directed
97,94,Directed
97,95,Directed
97,97,Directed
97,98,Directed
98,1,Directed
98,3,Directed
98,5,Directed
98,7,Directed
98,11,Directed
98,12,Directed
98,13,Directed
98,14,Directed
98,17,Directed
98,20,Directed
98,21,Directed
98,22,Directed
98,25,Directed
98,26,Directed
98,29,Directed
98,30,Directed
98,31,Directed
98,32,Directed
98,33,Directed
98,35,Directed
98,37,Directed
98,41,Directed
98,43,Directed
98,46,Directed
98,47,Directed
98,48,Directed
98,50,Directed
98,51,Directed
98,52,Directed
98,54,Directed
98,55,Directed
98,56,Directed
98,57,Directed
98,59,Directed
98,60,Directed
98,62,Directed
98,63,Directed
98,65,Directed
98,66,Directed
98,67,Directed
98,68,Directed
98,69,Directed
98,70,Directed
98,72,Directed
98,73,Directed
98,75,Directed
98,76,Directed
98,77,Directed
98,78,Directed
98,79,Directed
98,81,Directed
98,83,Directed
98,86,Directed
98,87,Directed
98,89,Directed
98,90,Directed
98,91,Directed
98,94,Directed
98,95,Directed
98,96,Directed
98,97,Directed
98,98,Directed
99,3,Directed
99,10,Directed
99,13,Directed
99,17,Directed
99,23,Directed
99,25,Directed
99,26,Directed
99,30,Directed
99,34,Directed
99,35,Directed
99,38,Directed
99,44,Directed
99,54,Directed
99,55,Directed
99,56,Directed
99,57,Directed
99,60,Directed
99,63,Directed
99,65,Directed
99,68,Directed
99,69,Directed
99,72,Directed
99,73,Directed
99,75,Directed
99,77,Directed
99,81,Directed
99,87,Directed
99,88,Directed
99,89,Directed
99,90,Directed
99,93,Directed
99,99,Directed
